Country,Year,Month,Day of Week,Time of Day,Urban/Rural,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Age Group,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Road Condition,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Region,Population Density
Japan,2024,June,Wednesday,Evening,Urban,Main Road,Rainy,406.22837161501,2,105,61+,Male,0.0532214100042057,0,Moderate,2,0,Moderate,5,3,19.891705290833,3578.79660923569,Icy,Speeding,0,15447.8647967405,20806.2821581693,Europe,4084.65803566789
Japan,2024,August,Wednesday,Evening,Rural,Street,Foggy,266.805741157429,2,115,18-25,Male,0.21753999205818,0,Good,0,0,Severe,16,4,30.2888596977144,9897.20458921569,Icy,Distracted Driving,6,21588.9101983603,8508.2757097603,Australia,100.949406858126
Japan,2024,March,Wednesday,Evening,Urban,Highway,Foggy,321.626541130316,4,80,<18,Male,0.132151261125931,0,Moderate,0,1,Moderate,2,4,59.5360486587901,5484.81807210828,Icy,Weather,6,14682.5119095034,96422.6376772275,North America,1546.24551373404
Japan,2024,January,Wednesday,Night,Rural,Main Road,Foggy,246.038586682237,3,80,<18,Female,0.0178018579273274,0,Poor,1,2,Minor,7,0,40.9002959226558,8188.31443206753,Dry,Speeding,8,22077.0297643574,90041.5096627397,Asia,4020.24903425481
Japan,2024,July,Wednesday,Evening,Urban,Main Road,Foggy,325.137736765607,3,71,18-25,Female,0.125813942099719,0,Good,0,1,Minor,14,3,38.9088932080859,8324.70504972803,Icy,Speeding,7,44459.4883116628,20104.4664432283,South America,4683.45627818007
Japan,2024,August,Wednesday,Evening,Rural,Highway,Foggy,130.304649758952,1,43,41-60,Female,0.0721764668056928,0,Moderate,1,1,Severe,17,3,50.9356330559728,6647.22818202759,Dry,Weather,1,11058.0272236937,28407.6952948942,Europe,1383.6769619084
Japan,2024,August,Wednesday,Night,Rural,Highway,Foggy,345.9798651663,3,104,41-60,Male,0.227580804159223,0,Moderate,0,2,Minor,4,0,36.6073931614195,8403.66910163661,Wet,Mechanical Failure,2,5556.29357580103,14576.5922364471,North America,241.187763960081
Japan,2024,December,Wednesday,Evening,Rural,Street,Foggy,96.4127076347364,1,57,26-40,Male,0.0090319526890877,1,Moderate,2,2,Moderate,3,2,51.7877419356771,1013.5040581255,Icy,Weather,2,27687.0050465067,52155.0179131669,Australia,3379.31607727033
Japan,2024,October,Wednesday,Evening,Urban,Street,Foggy,268.673809820002,2,32,<18,Male,0.197566150070965,1,Poor,0,2,Minor,17,3,54.5145250819134,866.072054529246,Dry,Weather,0,42555.4809442729,88076.0064443948,South America,3284.22230137452
Japan,2024,July,Wednesday,Evening,Urban,Street,Foggy,278.72694666599,4,32,61+,Female,0.233404989119882,0,Moderate,0,1,Moderate,1,1,17.7954409978242,7039.84515669733,Dry,Speeding,1,49856.2961616324,36530.8253536031,Europe,1646.54073554422
Japan,2024,November,Wednesday,Evening,Urban,Street,Foggy,154.353787747098,4,64,61+,Female,0.100819729498216,1,Good,2,0,Moderate,19,0,28.0493609005646,1919.52439165867,Snow-covered,Drunk Driving,3,33183.347576957,32422.4348872783,Asia,2869.24530974788
Japan,2024,September,Wednesday,Afternoon,Urban,Highway,Clear,346.376928276372,2,111,61+,Female,0.191744103061133,0,Good,1,2,Severe,18,1,10.3475315453172,9211.48153157151,Dry,Distracted Driving,0,13991.178565357,91438.0202578229,North America,2132.42743686662
Japan,2024,July,Wednesday,Night,Urban,Highway,Clear,320.201143383403,3,104,61+,Female,0.0538511344843,0,Poor,1,1,Severe,15,1,46.3239612639407,2359.05585904609,Snow-covered,Drunk Driving,6,40251.025081754,82144.7860478855,Europe,1623.52486645981
Japan,2024,September,Wednesday,Night,Rural,Street,Clear,400.297464226905,4,68,41-60,Male,0.0318795287534451,0,Poor,1,1,Moderate,2,0,14.5521445080483,7148.38106006832,Snow-covered,Distracted Driving,1,4985.66938848563,43885.3624815877,Europe,1463.98893184189
Japan,2024,January,Wednesday,Morning,Rural,Highway,Clear,110.513345046061,3,99,<18,Male,0.17033300672774,0,Poor,2,0,Moderate,12,4,48.0974159779168,3672.48356617989,Icy,Weather,2,19309.8647322248,50316.3163217635,Europe,3072.77717114092
Japan,2024,December,Wednesday,Morning,Rural,Highway,Clear,76.0872464135212,3,59,<18,Female,0.178916970758234,1,Good,1,0,Severe,11,1,37.2220338437378,937.97291778141,Dry,Distracted Driving,8,3917.1658282292,23885.385975316,Asia,242.840480241789
Japan,2024,May,Wednesday,Morning,Urban,Street,Clear,297.963452201944,2,31,26-40,Female,0.169371169332682,0,Poor,0,1,Moderate,4,0,44.9686386753553,4232.41934803751,Wet,Distracted Driving,7,35132.5462654082,90896.9720863986,Europe,1853.7072715194
Japan,2024,December,Wednesday,Evening,Urban,Highway,Clear,136.254644121997,4,99,26-40,Female,0.0628869777145542,0,Good,2,2,Minor,12,3,24.7706860018272,8488.99612526246,Wet,Speeding,2,35916.3244127127,33397.9293174628,South America,307.534788161732
Japan,2024,June,Wednesday,Morning,Urban,Highway,Clear,190.408473358652,1,34,<18,Female,0.0468474211278953,1,Poor,1,0,Moderate,17,3,20.60357331166,6837.12823827393,Snow-covered,Weather,8,17245.0360754692,8256.42125716434,South America,178.527209748655
Japan,2024,April,Wednesday,Morning,Rural,Street,Clear,218.095865996904,3,75,26-40,Female,0.0463447600919725,1,Moderate,0,0,Minor,11,0,9.13721889168242,434.197796289228,Wet,Weather,2,28255.1622625274,91687.641899083,North America,1087.15078164407
Japan,2024,November,Tuesday,Evening,Rural,Main Road,Windy,244.472658499797,1,54,18-25,Female,0.120105285114499,0,Poor,1,2,Severe,19,0,15.7741631921703,4534.81393940964,Snow-covered,Distracted Driving,0,28487.6679502915,32500.3451016678,South America,4464.0210885609
Japan,2024,March,Tuesday,Night,Rural,Street,Windy,230.73918144279,2,54,26-40,Female,0.101116458253658,0,Good,1,1,Moderate,9,3,54.8652914878947,4899.14716761621,Wet,Weather,4,40103.9210893059,36183.9313580695,North America,2521.83872747217
Japan,2024,January,Tuesday,Evening,Urban,Street,Windy,57.9398019440649,2,49,61+,Male,0.0550188435970175,0,Poor,0,0,Moderate,17,3,11.6290794210356,1890.34491989732,Wet,Weather,5,42670.5195185568,57536.2351125566,Europe,4467.7969197797
Japan,2024,November,Tuesday,Night,Rural,Highway,Windy,469.297449037735,4,84,<18,Female,0.157136856980095,0,Moderate,2,1,Minor,11,3,45.3399251119516,6417.50109893121,Snow-covered,Weather,6,544.994372242061,91007.8800056301,North America,2700.64662640593
Japan,2024,April,Tuesday,Night,Rural,Main Road,Windy,278.512642348698,1,71,41-60,Female,0.122721232332511,1,Moderate,2,2,Severe,10,2,50.3659043876295,7042.36673733465,Wet,Weather,1,10396.9613072905,2161.73366870122,Asia,117.806582138031
Japan,2024,October,Tuesday,Afternoon,Urban,Highway,Windy,64.1715228294088,1,34,41-60,Male,0.0074763069636607,1,Poor,0,2,Severe,17,3,6.81147785559663,393.919343240627,Dry,Drunk Driving,7,47352.3222842005,86323.644386267,South America,4568.66168625067
Japan,2024,September,Tuesday,Night,Urban,Main Road,Windy,106.670445054189,2,57,61+,Female,0.0854046460707677,0,Poor,2,2,Minor,3,2,19.3822853354111,5243.01575634141,Icy,Distracted Driving,5,47529.5626616016,75175.3491720291,Europe,1079.81293976785
Japan,2024,September,Tuesday,Evening,Urban,Highway,Windy,450.792133541961,2,87,18-25,Female,0.0888380994782526,0,Poor,1,0,Moderate,11,0,47.504818454461,5673.10133420356,Snow-covered,Speeding,0,23417.9749164387,58390.6177197661,Asia,137.816670757312
Japan,2024,July,Tuesday,Night,Urban,Highway,Windy,447.842404265089,2,51,18-25,Female,0.142888622674947,0,Moderate,0,2,Severe,19,3,49.6256810537724,235.389279816829,Dry,Speeding,8,44604.5657248857,89132.5578189728,Europe,4822.28067189442
Japan,2024,October,Tuesday,Night,Urban,Main Road,Windy,74.4787387375974,4,94,61+,Female,0.0073119864979854,1,Poor,1,0,Minor,4,2,40.4569275466741,6880.68445833111,Icy,Drunk Driving,3,25564.8127079373,80841.825087952,South America,2546.6752873091
Japan,2024,March,Tuesday,Night,Rural,Main Road,Windy,301.867056499855,2,59,61+,Female,0.0218158406509238,0,Poor,0,2,Severe,4,3,54.6213279682968,9499.91946964474,Dry,Weather,9,7895.14174552193,30426.8928781312,Europe,2619.74658280041
Japan,2024,February,Tuesday,Night,Urban,Highway,Windy,202.203890017361,2,99,41-60,Female,0.101368999543899,1,Good,1,2,Minor,18,1,32.9846146614972,5262.97394080699,Snow-covered,Mechanical Failure,9,27067.754247048,98784.2853688176,South America,798.033677035614
Japan,2024,December,Tuesday,Night,Urban,Main Road,Snowy,461.487551304499,1,91,18-25,Female,0.0805530721556844,1,Moderate,2,1,Severe,16,2,53.3210357189314,3558.03193333175,Snow-covered,Drunk Driving,7,37601.5668660784,35159.045576673,Australia,1076.48781815049
Japan,2024,April,Tuesday,Morning,Rural,Street,Snowy,158.125656177596,4,117,26-40,Male,0.0912353164719173,1,Poor,1,1,Severe,19,2,26.9075758334785,1649.69722075842,Dry,Distracted Driving,1,2309.40573763848,68271.1311582507,South America,460.886893182939
Japan,2024,May,Tuesday,Night,Rural,Main Road,Snowy,300.099320446871,4,64,26-40,Male,0.142243740078944,0,Good,1,1,Minor,2,4,11.6778578359917,1789.98152712489,Wet,Weather,3,11407.8262007125,32301.2796984155,Asia,3776.56361226132
Japan,2024,April,Tuesday,Morning,Rural,Highway,Snowy,496.591209036995,3,60,<18,Male,0.120883288385659,0,Good,1,2,Severe,4,3,49.946919173531,5167.18551797804,Icy,Drunk Driving,4,33853.6728695239,67124.7116597172,Asia,198.60374403642
Japan,2024,March,Tuesday,Morning,Urban,Main Road,Snowy,131.493023790916,1,101,<18,Female,0.0304452092974287,0,Moderate,1,2,Minor,12,3,6.70109072465229,3028.69204280923,Dry,Drunk Driving,1,39351.2875654052,48098.021882966,Europe,1452.2825776172
Japan,2024,February,Tuesday,Evening,Rural,Main Road,Snowy,151.106396557086,3,33,26-40,Female,0.146281732413109,1,Poor,0,0,Moderate,13,4,30.4481853963165,677.944198312993,Snow-covered,Speeding,8,48469.4861710776,17908.3084289221,South America,4221.05681075825
Japan,2024,October,Tuesday,Evening,Urban,Street,Snowy,269.611632037998,3,62,<18,Male,0.197365887536715,1,Good,1,1,Moderate,18,4,11.140319752255,7127.70924905082,Wet,Speeding,9,36417.6997405323,25204.0483388778,South America,4243.33153200733
Japan,2024,February,Tuesday,Afternoon,Rural,Street,Snowy,261.689923797133,4,85,26-40,Female,0.0970825087380304,0,Good,0,0,Severe,14,0,51.6429908796197,3402.73516462371,Icy,Mechanical Failure,3,3938.31200274849,71452.6808197519,Europe,4212.24634032363
Japan,2024,August,Tuesday,Morning,Rural,Main Road,Rainy,203.399516993227,4,108,26-40,Male,0.0656072919216683,0,Poor,1,2,Minor,6,0,9.4472100930456,4084.44363015205,Icy,Weather,0,48985.0133556224,91998.6433454109,Asia,4782.91227088538
Japan,2024,April,Tuesday,Evening,Urban,Highway,Rainy,423.483666776278,2,117,<18,Male,0.163001398364472,0,Good,1,1,Moderate,0,3,30.7068040061466,9240.6245294997,Dry,Drunk Driving,3,17633.1084821509,85427.6854697165,Australia,1766.36261200756
Japan,2024,September,Tuesday,Evening,Urban,Main Road,Rainy,284.774973716962,2,62,18-25,Male,0.0376014330801411,1,Moderate,0,0,Moderate,8,3,38.2847578276653,313.101148103299,Dry,Distracted Driving,9,9738.36997016181,65356.2181034368,South America,3972.47157518113
Japan,2024,June,Tuesday,Morning,Urban,Street,Rainy,163.594262469355,3,44,41-60,Male,0.0350711133922403,1,Good,2,0,Moderate,18,1,48.5023002793173,4834.62210847098,Dry,Distracted Driving,9,30156.1195319528,29451.1773668841,Australia,4109.07025417604
Japan,2024,February,Tuesday,Night,Rural,Highway,Rainy,303.061308129816,3,53,26-40,Female,0.046305664341097,0,Moderate,2,2,Severe,9,2,21.2557972395946,7273.3064972115,Wet,Weather,3,33832.7084534398,28110.0705406245,Europe,4869.07417907298
Japan,2024,June,Tuesday,Night,Rural,Main Road,Rainy,205.555690041249,1,82,61+,Male,0.197341735371594,1,Poor,0,2,Moderate,3,0,12.8046442504193,3974.80947721573,Snow-covered,Weather,7,14591.4684719619,12219.4290220393,Europe,1392.93135933931
Japan,2024,June,Tuesday,Morning,Rural,Street,Rainy,205.020209465199,4,114,26-40,Female,0.185884754683065,0,Poor,2,1,Moderate,9,0,50.1927111339863,252.669045187494,Wet,Speeding,5,40223.4834714771,51264.9787503199,Asia,4852.71536693806
Japan,2024,August,Tuesday,Afternoon,Urban,Highway,Rainy,462.212435650701,1,38,61+,Male,0.0336360345603089,0,Poor,2,1,Severe,11,4,11.9344037093099,4439.42278432145,Wet,Mechanical Failure,8,42741.8594600291,25092.3095841831,Europe,3710.17346141909
Japan,2024,January,Tuesday,Morning,Urban,Street,Rainy,451.644197643072,2,30,<18,Female,0.0500074088882458,0,Good,1,1,Moderate,10,1,10.0484472102237,8924.82650518534,Icy,Drunk Driving,3,41264.0396054313,7721.42446883343,Europe,176.16198545687
Japan,2024,June,Tuesday,Evening,Urban,Main Road,Rainy,111.839148560728,3,115,61+,Female,0.115540185403445,1,Good,0,2,Minor,9,1,16.5252090562426,7825.5384580034,Icy,Distracted Driving,1,17810.174307357,88279.1637571885,South America,3641.56185730151
Japan,2024,November,Tuesday,Afternoon,Urban,Street,Rainy,388.602390783109,2,57,18-25,Female,0.245565194861185,1,Good,0,2,Moderate,15,0,41.0403525647788,6286.49071718749,Snow-covered,Distracted Driving,0,20064.8566036614,76443.6178864866,North America,2470.96576271026
Japan,2024,December,Tuesday,Morning,Urban,Street,Rainy,445.975153030069,1,91,26-40,Female,0.0642441616314746,0,Good,0,1,Severe,4,3,51.4190759996498,2413.20245255508,Snow-covered,Mechanical Failure,5,2453.85912189769,92742.9345781483,Asia,4988.22904750452
Japan,2024,April,Tuesday,Morning,Urban,Main Road,Rainy,62.1274584411357,2,66,41-60,Male,0.062421136889215,0,Poor,1,1,Severe,14,4,23.9453664203006,6191.38565467165,Icy,Weather,0,47710.9247364275,29424.0108954183,Europe,4357.63814492798
Japan,2024,January,Tuesday,Afternoon,Urban,Highway,Rainy,383.178952889897,4,117,<18,Female,0.227317677298182,0,Moderate,0,1,Moderate,1,1,32.2144826964199,5505.37474388187,Dry,Weather,5,24340.2326280227,59152.32567275,Europe,1906.15511172103
Japan,2024,March,Tuesday,Night,Urban,Highway,Foggy,184.488692339638,4,103,26-40,Male,0.166987114164033,1,Good,0,2,Severe,0,2,30.3143176150526,8723.00415431197,Snow-covered,Distracted Driving,5,14821.0260495271,82983.957732782,Asia,4328.60691373811
Japan,2024,August,Tuesday,Evening,Urban,Main Road,Foggy,358.765342709032,4,92,61+,Female,0.0296028846501948,0,Poor,0,0,Minor,2,3,7.1074722877315,3141.84198728646,Snow-covered,Weather,4,47578.9496653263,25537.4334320484,South America,2868.53566371701
Japan,2024,January,Tuesday,Morning,Urban,Main Road,Foggy,141.519897829182,1,105,61+,Male,0.012033433025418,1,Good,1,2,Severe,12,3,55.7321815093975,7157.52245339309,Icy,Speeding,6,29265.4640640462,64003.607402145,South America,366.046241763646
Japan,2024,April,Tuesday,Night,Rural,Main Road,Foggy,316.604980124081,4,119,61+,Female,0.23549215124704,1,Poor,0,2,Moderate,4,0,25.8798472351822,8836.08458963162,Dry,Mechanical Failure,3,7090.62070864969,5394.19109723742,Europe,3879.01109732556
Japan,2024,October,Tuesday,Morning,Rural,Street,Foggy,277.180799085686,3,87,61+,Male,0.0397733685688694,0,Poor,2,2,Severe,12,3,38.4225378545677,901.518379491984,Dry,Speeding,6,27437.7340320436,69632.1533375605,South America,461.613786386523
Japan,2024,January,Tuesday,Morning,Rural,Main Road,Foggy,278.358985151427,3,67,41-60,Male,0.113245649255653,0,Moderate,0,2,Minor,11,1,20.5377553886355,3632.61484982239,Wet,Mechanical Failure,3,12640.3267448336,46984.4513505537,North America,2352.02935169807
Japan,2024,May,Tuesday,Afternoon,Rural,Highway,Foggy,496.748143176668,4,50,<18,Female,0.202881857221146,1,Moderate,0,2,Severe,5,0,36.5689135560006,4782.96211504201,Icy,Drunk Driving,9,34889.9965865009,31335.297111076,Australia,4559.88959043492
Japan,2024,August,Tuesday,Morning,Rural,Street,Foggy,320.155432608241,3,47,<18,Female,0.061892659324866,0,Good,2,2,Moderate,7,4,7.66949930507743,4658.99985381721,Icy,Drunk Driving,8,5593.49285149128,82061.4224604695,Europe,729.194850304294
Japan,2024,June,Tuesday,Night,Urban,Main Road,Foggy,169.278450058369,4,51,41-60,Male,0.000662224161636,1,Poor,1,2,Minor,0,1,22.4512948362214,8887.02459381358,Dry,Mechanical Failure,6,20295.2721469029,53040.9630132011,South America,665.736258275853
Japan,2024,October,Tuesday,Night,Rural,Highway,Foggy,88.7333471874673,3,96,41-60,Male,0.0384650478830615,0,Poor,2,2,Severe,16,3,35.3890854540114,5738.69790514501,Snow-covered,Distracted Driving,0,22335.1604209433,2982.10613207231,Australia,4454.43191031843
Japan,2024,April,Tuesday,Morning,Rural,Main Road,Foggy,360.555201368521,2,100,41-60,Male,0.208328434333845,0,Moderate,1,1,Moderate,6,2,8.41881818267527,9066.32004028555,Snow-covered,Weather,7,40693.4339915632,11114.5788810588,Europe,3492.19761246498
Japan,2024,August,Tuesday,Night,Urban,Highway,Foggy,228.01069785384,2,51,18-25,Female,0.175895728239072,1,Moderate,2,0,Severe,1,4,58.9981154599037,408.622792374211,Dry,Mechanical Failure,4,7732.55169738961,6066.209852828,Australia,1834.97690975563
Japan,2024,January,Tuesday,Evening,Rural,Street,Foggy,312.374850574416,1,88,<18,Female,0.0941454532976588,0,Good,2,2,Severe,18,4,27.4620464643925,3586.70957659225,Icy,Mechanical Failure,1,39112.5293592901,11535.1889393578,South America,4525.68773926875
Japan,2024,October,Tuesday,Evening,Rural,Street,Foggy,97.1995831070987,1,42,18-25,Male,0.173122952087212,1,Poor,0,2,Minor,16,2,23.56011558135,9728.35891631142,Icy,Weather,1,27971.1175212198,61681.9367628414,South America,3142.28245094886
Japan,2024,September,Tuesday,Evening,Rural,Highway,Foggy,292.935569790718,4,44,26-40,Male,0.0022352564207587,0,Good,0,1,Moderate,18,2,15.9019626081663,8361.62159105831,Snow-covered,Drunk Driving,9,45020.4117139735,39758.5443766377,Australia,692.616936542039
Japan,2024,January,Tuesday,Afternoon,Urban,Highway,Foggy,496.626296990816,4,111,26-40,Male,0.170782399620197,0,Moderate,2,0,Moderate,14,1,55.4760010075146,1498.66593476852,Icy,Speeding,0,18051.4215109064,10661.9122229492,South America,396.531863864287
Japan,2024,July,Tuesday,Afternoon,Urban,Main Road,Foggy,423.929799340846,4,93,18-25,Male,0.12732236507667,1,Poor,2,2,Severe,9,2,28.1983910119863,2983.7274701773,Snow-covered,Speeding,2,4778.45406964407,61493.9491188424,North America,2491.80041177591
Japan,2024,August,Tuesday,Night,Rural,Street,Foggy,78.2978611640996,2,88,41-60,Female,0.0251624676366977,0,Moderate,1,1,Minor,12,3,11.1108442192767,3424.10631817881,Wet,Distracted Driving,5,21480.6816286005,87991.7066178315,Europe,3390.13646427926
Japan,2024,November,Tuesday,Morning,Urban,Main Road,Foggy,246.169230012893,2,100,61+,Male,0.148382977449056,1,Moderate,1,1,Minor,4,1,54.0802506849659,1707.15124705436,Dry,Weather,9,47593.5461435793,27471.7094738489,Asia,3998.86138466732
Japan,2024,August,Tuesday,Evening,Urban,Highway,Foggy,400.114593204932,4,55,26-40,Male,0.121089574278707,1,Good,1,2,Severe,13,2,11.4951037896077,6662.50008444881,Snow-covered,Drunk Driving,1,40124.4837076507,65821.4417519431,Asia,2791.93115962098
Japan,2024,January,Tuesday,Morning,Urban,Street,Foggy,115.236360976883,1,108,41-60,Male,0.0912754879432764,1,Good,2,0,Minor,0,0,27.8363473043355,5127.6534231356,Snow-covered,Drunk Driving,2,41659.89302925,32195.0780213119,Asia,828.395007221295
Japan,2024,June,Tuesday,Night,Urban,Main Road,Foggy,347.213899117775,4,107,18-25,Male,0.102841620170812,0,Poor,1,0,Severe,0,2,56.5412538881282,3310.17977665817,Dry,Drunk Driving,7,15810.5412892711,79207.6116820018,South America,4303.7134884025
Japan,2024,March,Tuesday,Evening,Urban,Highway,Clear,349.36697253715,4,45,18-25,Male,0.233079333632164,1,Moderate,0,1,Moderate,5,2,30.9733676977224,4138.4978867821,Wet,Drunk Driving,1,18845.7441581801,22978.6399005345,Asia,1959.66669274016
